spec_id,price,item_id,name,official_price,brand,level,engine
11000264,,363929,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000303,,458933,奥迪Q7 2017款 汽油3.0T 加规 7座,855800,奥迪,全尺寸SUV,3.0T 汽油
11000095,,291453,2017款 4.0L 低配中东版,565000,日产(进口),大型SUV,4.0L 269马力 V6
11000016,,361831,2015款 汽油3.0 V6 HSE,112.00万,路虎(进口),中大型SUV,3.0T 340马力 V6
11000346,,458875,2017款欧版 柴油2.0T路虎揽胜运动,94.8,路虎（进口）,中大型SUV,2.0T 213马力 L4
11000405,,495118,=基本信息!B2,390000,丰田,中大型SUV,2.7L L4
11000378,,460836,宝马X6,99.8万,宝马X5,大型SUV,3.0T
11000214,,317644,路虎 揽胜运动 2016款 3.0T 柴油版,-,路虎,中大型SUV,3.0T 柴油
11000343,,388520,宝马 7系 2016款730Li 中东版,898000,宝马,三厢车,L4 2.0T
11000229,,458954,2016款 汽油2.7T 林肯MKX,55.98万,林肯,SUV,2.7T 汽油
11000411,,376649,添越 2018款 6.0 W12 汽油,-,宾利,中大型SUV ,6.0T 608马力
11000064,,284059,揽胜创世短轴5.0,264.8,路虎,中大型SUV,5.0T 510马力 V8
11000409,,459404,加版GT-R 17款 普通版 Premium,1628000,日产,跑车,3.8T 565马力V6
11000336,,292529,2017款中东版兰德酷路泽4.0,898000,美国洛杉矶汽车改装有限公司,中大型SUV,1GR
11000326,,347360,2016款 汽油4.0L 丰田兰德酷路泽 中东版,85.8万,丰田,中大型车,4.0L
11000283,,311046,2016款GLE350d 4MATIC SUV 3.0T,85.8万,进口奔驰,大型SUV,3.0T 258马力 V6
11000073,,494157,丰田坦途2016款 5.7L 1794版,480000,-,-,-
11000073,,494440,丰田坦途2016款 5.7L 1794版,480000,-,-,-
11000286,,294097,2016款GLE4004MATIC SUV 3.0T ,119.8万,进口奔驰,大型SUV,3.0T 333马力 V6
11000309,,386499,2016款 丰田 LC76 汽油版4.0,68.8万,丰田(进口),大型SUV,4.0L 231马力 V6
11000387,,420180,2017款总裁 3.0T S Q4 四驱高功率,1898000,玛莎拉蒂,大型车,3.0T 409匹马力 V6
11000264,,428954,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000349,,463737,宝马X6,89.9万,宝马X6,大型SUV,3.0T
11000444,,413117,路虎揽胜行政版 2017款 汽油 3.0T 欧规,1145000,路虎（进口）,中大型SUV,3.0T 258马力V6
11000298,,430443,路虎揽胜运动S 2016款 3.0SC汽油版 欧规,1098000,路虎,中大型SUV,3.0T 340马力 V6
11000427,,481600,路虎揽胜 2017款 3.0 V6 HSE 中东版,1300000,路虎(进口),中大型SUV,3.0L V6
11000264,,360786,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000454,,461086,福特猛禽F-150,668800,福特进口,高级皮卡,3.5T 422马力 V6
11000345,,460427,宝马 X5 2016款 xDrive35i 中东版,838000,宝马,中大型SUV,L6 3.0T
11000355,,459381,宝马X5,91.8万,宝马X5,大型SUV,3.0T
11000260,,306947,2016款宝马X5 欧规 3.0T,890000,宝马,全尺寸SUV,3.0T 汽油
11000095,,315227,2017款 4.0L 低配中东版,565000,日产(进口),大型SUV,4.0L 269马力 V6
11000280,,293544,雪佛兰科迈罗 2016款 2.0T Coupe 1LT,45.58万,雪佛兰（进口）,跑车,2.0T 275马力 L4
11000286,,322964,2016款GLE4004MATIC SUV 3.0T ,119.8万,进口奔驰,大型SUV,3.0T 333马力 V6
11000219,,154567,2016款 汽油2.7L 丰田普拉多 中东版,47.8万,丰田,中大型车,2.7L
11000273,,474930,2016款 林肯领航员3.0TT,128万,林肯进口,大型SUV,3.5T 355马力 V6
11000214,,445618,路虎 揽胜运动 2016款 3.0T 柴油版,-,路虎,中大型SUV,3.0T 柴油
11000098,,483537,宝马 X3 2016款 xDrive28i 中东版,559000,宝马,中型SUV,L4 2.0T
11000337,,455437,2017款 汽油2.7L 丰田普拉多 中东版,41.88万,丰田,中大型车,2.7L
11000460,,463513,17款酷路泽4.0标配,568000,丰田（进口）,中大型SUV,4.0L V6
11000337,,311018,2017款 汽油2.7L 丰田普拉多 中东版,41.88万,丰田,中大型车,2.7L
11000359,,348797,2017款 Levante S 高功率版 美规,1478000,玛莎拉蒂,中大型SUV,3.0T 430马力 V6
11000415,,347977,宾利飞驰 17款 4.0 V8 S,319.80万,宾利,大型车,4.0T 507马力 V8
11000071,,166360,丰田塞纳2015款3.5L LE AWD,470000,-,-,-
11000095,,334707,2017款 4.0L 低配中东版,565000,日产(进口),大型SUV,4.0L 269马力 V6
11000367,,458896,2017款中东版普瑞维亚2.4L,489800,丰田（进口）,MPV,2.4L自然进气
11000095,,293705,2017款 4.0L 低配中东版,565000,日产(进口),大型SUV,4.0L 269马力 V6
11000458,,395762,奔驰G500,190万,奔驰,大型SUV,4.0T
11000311,,292523,奔驰G级 2016款 G 500,169.8万,奔驰（进口）,大型SUV,4.0T 421马力 V8
11000344,,315921,宝马 X6 2016款 xDrive35i 中东版,918000,宝马,中大型SUV,L6 3.0T
11000448,,413826,2016款 汽油5.7L丰田酷路泽VXR 中东版,136万,丰田,中大型车,5.7L
11000264,,349453,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000095,,313440,2017款 4.0L 低配中东版,565000,日产(进口),大型SUV,4.0L 269马力 V6
11000072,,171343,丰田Sienna 塞纳2015款3.5L SE两驱高配,550000,-,-,-
11000226,,481602,揽胜HSE 2016款 3.0SC汽油版 欧规,1558000,路虎,中大型SUV,3.0T 340马力 V6
11000337,,395230,2017款 汽油2.7L 丰田普拉多 中东版,41.88万,丰田,中大型车,2.7L
11000102,,291738,2016款 5.7L 1794版,496000,创新汽车公司,,8
11000264,,406062,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000341,,495158,奔驰GLE400 2017款 汽油3.0T 中东版 5座,932000,奔驰,全尺寸SUV,3.0T 汽油
11000229,,392386,2016款 汽油2.7T 林肯MKX,55.98万,林肯,SUV,2.7T 汽油
11000023,,284941,2015款 3.0T中东版,68.00万,奥迪(进口),SUV,3.0T 272马力 V6
11000081,,284034,路虎揽胜运动版 2015款 3.0 SDV6 S ,750000,路虎,中大型SUV,-
11000220,,395294,奔驰GLS450 2016款 3.0T汽油版_,134.3万,奔驰,大型SUV,3.0T 汽油
11000095,,297840,2017款 4.0L 低配中东版,565000,日产(进口),大型SUV,4.0L 269马力 V6
11000095,,286682,2017款 4.0L 低配中东版,565000,日产(进口),大型SUV,4.0L 269马力 V6
11000381,,457126,=基本信息!$B$2,380万,路虎（进口）,中大型SUV,5.0T 551马力 V8
11000099,,428708,宝马 X4 2016款 xDrive28i 中东版,586000,宝马,中型SUV,L4 2.0T
11000332,,287654,宝马528Ii,458000,宝马,中大型车,2.0T
11000214,,256920,路虎 揽胜运动 2016款 3.0T 柴油版,-,路虎,中大型SUV,3.0T 柴油
11000083,,251044,普拉多2016款 2.7L TX.L 2气囊底挂自动挡,405000,丰田,中大型SUV,-
11000416,,390587,欧陆GT 17款 4.0 V8,-,宾利,跑车,4.0T 507马力 V8
11000214,,378524,路虎 揽胜运动 2016款 3.0T 柴油版,-,路虎,中大型SUV,3.0T 柴油
11000337,,286067,2017款 汽油2.7L 丰田普拉多 中东版,41.88万,丰田,中大型车,2.7L
11000353,,458958,2017款加版 克莱斯勒 3.6L 大捷龙LTD,898000,克莱斯勒（进口）,大型mpv,3.6L 283马力 V6
11000425,,325672,雪佛兰（进口）索罗德 2017款 6.2L HighCountry高地版,-,雪佛兰（进口）,高端皮卡,6.2L 426马力 V8
11000264,,284801,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000314,,284038,2016款加版 柴油3.0T路虎揽胜,1498000,路虎（进口）,中大型SUV,3.0T 258马力V6
11000078,,284041,丰田普拉多2016 款2.7L TX.L中东版9气囊 小屏 6喇叭,530000,-,-,-
11000095,,212451,2017款 4.0L 低配中东版,565000,日产(进口),大型SUV,4.0L 269马力 V6
11000095,,336672,2017款 4.0L 低配中东版,565000,日产(进口),大型SUV,4.0L 269马力 V6
11000460,,482348,17款酷路泽4.0标配,568000,丰田（进口）,中大型SUV,4.0L V6
11000093,,288266,2017款 4.0L SE中东版,695000,日产(进口),大型SUV,4.0L 269马力 V6
11000264,,332269,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000329,,286241,加版塞纳3.5LE四驱,—,美国丰田汽车公司,MPV,3.5
11000213,,486584,宾利欧陆GTC 2016款 4.0T 敞篷版,-,宾利,跑车,4.0T 汽油
11000333,,459125,2017款 奔驰 G350 4MATIC SUV 3.0T,132.9万,奔驰（进口）,中大型SUV,3.0T 245马力 V6
11000352,,457243,2017款欧规 柴油3.0T路虎揽胜,1145000,路虎（进口）,中大型SUV,3.0T 258马力V6
11000343,,483413,宝马 7系 2016款730Li 中东版,898000,宝马,三厢车,L4 2.0T
11000062,,337828,丰田坦途2015款 5.7L SR5版,420000,丰田（进口）,高端皮卡,5.7L 386马力 V8
11000252,,456484,宾利飞驰 2017款 4.0T V8 S 汽油版,3358000,宾利,大型车,4.0T 528马力 V8
11000302,,429878,2017款 卡宴3.6L 汽油 基本型,129.8万,保时捷（进口）,大型SUV,3.6L300马力V6
11000316,,296796,2017款 2.3T美规自动挡标配,400000,福特(进口),跑车,2.3T 314马力 L4
11000417,,362475,丰田兰德酷路泽 2017款 4.0L GX.R  遥启倒影版,680000,丰田,中大型SUV,4.0L V6
11000313,,289687,2016款宝马X5 欧规 3.0T,890000,宝马,全尺寸SUV,3.0T 汽油
11000359,,432080,2017款 Levante S 高功率版 美规,1478000,玛莎拉蒂,中大型SUV,3.0T 430马力 V6
11000374,,462285,2017款 欧规 路虎 柴油 2.0 高功率 发现5 ,618000,奥迪（进口）,中型SUV,2.0T 230马力 L4
11000214,,442213,路虎 揽胜运动 2016款 3.0T 柴油版,-,路虎,中大型SUV,3.0T 柴油
11000427,,395049,路虎揽胜 2017款 3.0 V6 HSE 中东版,1300000,路虎(进口),中大型SUV,3.0L V6
11000264,,407347,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000337,,454570,2017款 汽油2.7L 丰田普拉多 中东版,41.88万,丰田,中大型车,2.7L
11000439,,451805,路虎揽胜运动S 2016款 3.0SC汽油版 欧规,1098000,路虎,中大型SUV,3.0T 340马力 V6
11000204,,376435,2016款 柴油3.0T 行政HSE 欧规 黑,1480000,路虎,全尺寸SUV,3.0T 柴油
11000427,,363933,路虎揽胜 2017款 3.0 V6 HSE 中东版,1300000,路虎(进口),中大型SUV,3.0L V6
11000326,,301248,2016款 汽油4.0L 丰田兰德酷路泽 中东版,85.8万,丰田,中大型车,4.0L
11000264,,407313,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000264,,479633,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000337,,390389,2017款 汽油2.7L 丰田普拉多 中东版,41.88万,丰田,中大型车,2.7L
11000265,,456104,奔驰GLS450 2016款 3.0T汽油版_,134.3万,奔驰,大型SUV,3.0T 汽油
11000418,,457273,丰田兰德酷路泽 2017款 4.0L GX.R 大灯清洗版,680000,丰田,中大型SUV,4.0L V6
11000406,,430415,=基本信息!B2,771000,丰田,中大型SUV,4.0L V6
11000200,,257809,2016款 欧规 路虎揽胜3.0T 柴油版,1498000,路虎,中大型suv,3.0T 柴油
11000292,,468080,沃尔沃XC90 2.0T T6 7座 汽油版,918800,沃尔沃（进口）,中大型SUV,2.0T 320马力 L4
11000448,,336511,2016款 汽油5.7L丰田酷路泽VXR 中东版,136万,丰田,中大型车,5.7L
11000463,,457293,大众蔚揽2017款 380TSI 两驱舒,29.48万,大众（进口）,中型车,2.0T 220马力 L4
11000059,,288519,丰田塞纳2017款 3.5L XLE两驱墨西哥版,550000,-,-,-
11000095,,320478,2017款 4.0L 低配中东版,565000,日产(进口),大型SUV,4.0L 269马力 V6
11000421,,342437,2017款 路虎揽胜 汽油 3.0行政HSE,158.8万,路虎（进口）,中大型SUV,3.0T 340马力 V6
11000200,,129472,2016款 欧规 路虎揽胜3.0T 柴油版,1498000,路虎,中大型suv,3.0T 柴油
11000456,,384260,普拉多2.7L/TX.L中东版,458000,-,-,2.7L 160马力 L4
11000219,,285237,2016款 汽油2.7L 丰田普拉多 中东版,47.8万,丰田,中大型车,2.7L
11000044,,362440,2015款 3.0 SDV6 HSE Dynamic,1038000,路虎(进口),中大型SUV,3.0T 258马力 V6
11000235,,457686,乔治巴顿战斧,2680000,,,
11000411,,457738,添越 2018款 6.0 W12 汽油,-,宾利,中大型SUV ,6.0T 608马力
11000449,,465835,奥迪Q5 2018款 2.0T 汽油 北美版,575000,奥迪Q5,中型SUV,2.0T
11000229,,154574,2016款 汽油2.7T 林肯MKX,55.98万,林肯,SUV,2.7T 汽油
11000265,,416609,奔驰GLS450 2016款 3.0T汽油版_,134.3万,奔驰,大型SUV,3.0T 汽油
11000439,,406931,路虎揽胜运动S 2016款 3.0SC汽油版 欧规,1098000,路虎,中大型SUV,3.0T 340马力 V6
11000262,,257221,宝马 2015款 X5 xDrive35i M 运动套件版,1150000,宝马(进口),中大型SUV,3.0T 306马力 L6
11000221,,285248,2016款 汽油2.3T 福特野马,40.58万,福特,跑车,2.3T 汽油
11000356,,420397,宝马X5,95.8万,宝马X5,大型SUV,3.0T
11000337,,288148,2017款 汽油2.7L 丰田普拉多 中东版,41.88万,丰田,中大型车,2.7L
11000436,,347398,宝马X5 2017款欧规 3.0T 汽油 北美版,-,宝马,中大型SUV,3.0T
11000303,,413068,奥迪Q7 2017款 汽油3.0T 加规 7座,855800,奥迪,全尺寸SUV,3.0T 汽油
11000386,,435081,奥迪Q7 2017款 汽油3.0T 墨西哥版高配Elite型 7座,109.88万,奥迪（进口）,中大型SUV,3.0T 333马力 V6
11000343,,296344,宝马 7系 2016款730Li 中东版,898000,宝马,三厢车,L4 2.0T
11000108,,197278,丰田塞纳SET 2016款,53.8万,丰田（进口）,MPV,3.5L V6  DOHC 24气门双VVT-i技术 
11000452,,428049,宝马X52017款35i3.0T,808000,宝马（进口）,中大型SUV,3.0T306马力L6
11000326,,293766,2016款 汽油4.0L 丰田兰德酷路泽 中东版,85.8万,丰田,中大型车,4.0L
11000317,,284097,2017款平行进口宝马X6M,1298000,宝马（进口）,中大型SUV,4.4T 560马力V8
11000469,,494415,揽胜行政 17款 3.0 TDV6 Vogue,158.80万,路虎（进口）,中大型SUV,3.0T 340马力 V6
11000417,,457576,丰田兰德酷路泽 2017款 4.0L GX.R  遥启倒影版,680000,丰田,中大型SUV,4.0L V6
11000258,,397997,2016款 宝马 X6 xDrive35i,113.8万,宝马(进口),大型SUV,3.0T 306马力 L6
11000264,,407291,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000214,,445649,路虎 揽胜运动 2016款 3.0T 柴油版,-,路虎,中大型SUV,3.0T 柴油
11000044,,362393,2015款 3.0 SDV6 HSE Dynamic,1038000,路虎(进口),中大型SUV,3.0T 258马力 V6
11000337,,487485,2017款 汽油2.7L 丰田普拉多 中东版,41.88万,丰田,中大型车,2.7L
11000317,,287718,2017款平行进口宝马X6M,1298000,宝马（进口）,中大型SUV,4.4T 560马力V8
11000439,,406283,路虎揽胜运动S 2016款 3.0SC汽油版 欧规,1098000,路虎,中大型SUV,3.0T 340马力 V6
11000380,,427670,=基本信息!$B$2,83.80万,宝马(进口),中大型SUV,3.0T 306马力 L6
11000415,,371129,宾利飞驰 17款 4.0 V8 S,319.80万,宾利,大型车,4.0T 507马力 V8
11000283,,284080,2016款GLE350d 4MATIC SUV 3.0T,85.8万,进口奔驰,大型SUV,3.0T 258马力 V6
11000453,,349499,=基本信息!$B$2,31.68,大众,紧凑型SUV,2.0T  180马力 L4
11000082,,284062,路虎揽胜 2015款 3.0 TDV6 HSE,1180000,路虎,中大型SUV,-
11000302,,429838,2017款 卡宴3.6L 汽油 基本型,129.8万,保时捷（进口）,大型SUV,3.6L300马力V6
11000359,,345949,2017款 Levante S 高功率版 美规,1478000,玛莎拉蒂,中大型SUV,3.0T 430马力 V6
11000264,,436724,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000298,,296132,路虎揽胜运动S 2016款 3.0SC汽油版 欧规,1098000,路虎,中大型SUV,3.0T 340马力 V6
11000420,,371097,2017款奔驰AMG GLS 63 4MATIC 加版,223万,奔驰(进口),大型SUV,5.5T 557马力 V8
11000097,,457579,丰田兰德酷路泽 2015款 4.5L GX.R V8 双备胎柴油中东版,900000,丰田,中大型SUV,4.5L V8
11000305,,348086,奥迪Q7 2017款 汽油3.0T 加规科技版 7座 ,1098800,奥迪,全尺寸SUV,3.0T 汽油
11000303,,406678,奥迪Q7 2017款 汽油3.0T 加规 7座,855800,奥迪,全尺寸SUV,3.0T 汽油
11000310,,456323,2017款 3.5L AWD LTD顶配 加规,650000,丰田,MPV,3.5L 汽油
11000449,,365313,奥迪Q5 2018款 2.0T 汽油 北美版,575000,奥迪Q5,中型SUV,2.0T
11000014,,494217,2015款 4.6L中东版底挂高配,93.00万,丰田(进口),中大型SUV,4.6L 310马力 V8
11000103,,472873,2016款 5.7L SR5TRD版,436000,创新汽车公司,,8
11000337,,393259,2017款 汽油2.7L 丰田普拉多 中东版,41.88万,丰田,中大型车,2.7L
11000278,,494149,2016款 途乐Y62 5.6SE,79.80万,日产尼桑（进口）,大型SUV,5.6L 398马力 V8
11000264,,328325,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000333,,287214,2017款 奔驰 G350 4MATIC SUV 3.0T,132.9万,奔驰（进口）,中大型SUV,3.0T 245马力 V6
11000418,,367868,丰田兰德酷路泽 2017款 4.0L GX.R 大灯清洗版,680000,丰田,中大型SUV,4.0L V6
11000351,,318304,2017款 3.5T PLATINUM 精英版,470000,福特（进口）,高端皮卡,3.5T  V6
11000355,,477569,宝马X5,91.8万,宝马X5,大型SUV,3.0T
11000214,,445649,路虎 揽胜运动 2016款 3.0T 柴油版,-,路虎,中大型SUV,3.0T 柴油
11000283,,284080,2016款GLE350d 4MATIC SUV 3.0T,85.8万,进口奔驰,大型SUV,3.0T 258马力 V6
11000380,,427670,=基本信息!$B$2,83.80万,宝马(进口),中大型SUV,3.0T 306马力 L6
11000082,,284062,路虎揽胜 2015款 3.0 TDV6 HSE,1180000,路虎,中大型SUV,-
11000453,,349499,=基本信息!$B$2,31.68,大众,紧凑型SUV,2.0T  180马力 L4
11000420,,371097,2017款奔驰AMG GLS 63 4MATIC 加版,223万,奔驰(进口),大型SUV,5.5T 557马力 V8
11000097,,457579,丰田兰德酷路泽 2015款 4.5L GX.R V8 双备胎柴油中东版,900000,丰田,中大型SUV,4.5L V8
11000359,,345949,2017款 Levante S 高功率版 美规,1478000,玛莎拉蒂,中大型SUV,3.0T 430马力 V6
11000298,,296132,路虎揽胜运动S 2016款 3.0SC汽油版 欧规,1098000,路虎,中大型SUV,3.0T 340马力 V6
11000264,,436724,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000302,,429838,2017款 卡宴3.6L 汽油 基本型,129.8万,保时捷（进口）,大型SUV,3.6L300马力V6
11000305,,348086,奥迪Q7 2017款 汽油3.0T 加规科技版 7座 ,1098800,奥迪,全尺寸SUV,3.0T 汽油
11000310,,456323,2017款 3.5L AWD LTD顶配 加规,650000,丰田,MPV,3.5L 汽油
11000303,,406678,奥迪Q7 2017款 汽油3.0T 加规 7座,855800,奥迪,全尺寸SUV,3.0T 汽油
11000449,,365313,奥迪Q5 2018款 2.0T 汽油 北美版,575000,奥迪Q5,中型SUV,2.0T
11000337,,393259,2017款 汽油2.7L 丰田普拉多 中东版,41.88万,丰田,中大型车,2.7L
11000103,,472873,2016款 5.7L SR5TRD版,436000,创新汽车公司,,8
11000418,,367868,丰田兰德酷路泽 2017款 4.0L GX.R 大灯清洗版,680000,丰田,中大型SUV,4.0L V6
11000264,,328325,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000333,,287214,2017款 奔驰 G350 4MATIC SUV 3.0T,132.9万,奔驰（进口）,中大型SUV,3.0T 245马力 V6
11000355,,477569,宝马X5,91.8万,宝马X5,大型SUV,3.0T
11000355,,477568,宝马X5,91.8万,宝马X5,大型SUV,3.0T
11000214,,361871,路虎 揽胜运动 2016款 3.0T 柴油版,-,路虎,中大型SUV,3.0T 柴油
11000351,,318304,2017款 3.5T PLATINUM 精英版,470000,福特（进口）,高端皮卡,3.5T  V6
11000269,,458974,2015款 570 Sport中东版,1740000,雷克萨斯,中大型SUV,5.7L 367马力 V8
11000274,,171337,2016款 林肯领袖一号外交官3.5TT,198万,林肯进口,大型SUV,3.5T 355马力 V6
11000304,,458921,奥迪Q7 2017款 汽油3.0T 加规进取版 7座 ,929800,奥迪,全尺寸SUV,3.0T 汽油
11000427,,435932,路虎揽胜 2017款 3.0 V6 HSE 中东版,1300000,路虎(进口),中大型SUV,3.0L V6
11000352,,458844,2017款欧规 柴油3.0T路虎揽胜,1145000,路虎（进口）,中大型SUV,3.0T 258马力V6
11000439,,417737,路虎揽胜运动S 2016款 3.0SC汽油版 欧规,1098000,路虎,中大型SUV,3.0T 340马力 V6
11000337,,439305,2017款 汽油2.7L 丰田普拉多 中东版,41.88万,丰田,中大型车,2.7L
11000069,,284094,宝马X5 2015款墨西哥版,750000,宝马,中大型SUV,-
11000260,,301233,2016款宝马X5 欧规 3.0T,890000,宝马,全尺寸SUV,3.0T 汽油
11000095,,444113,2017款 4.0L 低配中东版,565000,日产(进口),大型SUV,4.0L 269马力 V6
11000042,,284035,2015款 3.0 V6 SC HSE,1040000,路虎(进口),中大型SUV,3.0T 340马力 V6
11000054,,284057,路虎揽胜3.0汽油行政,1558000,路虎,SUV,3.0L V6 双涡轮增压
11000016,,284031,2015款 汽油3.0 V6 HSE,112.00万,路虎(进口),中大型SUV,3.0T 340马力 V6
11000347,,481645,2017款欧版 柴油3.0T路虎揽胜运动,99.8,路虎（进口）,中大型SUV,3.0T 258马力 V6
11000285,,459113,2016款GLE450 4MATIC SUV 3.0T,124.8万,进口奔驰,大型SUV,3.0T 363马力 V6
11000330,,296691,加版塞纳3.5LE四驱,—,美国丰田汽车公司,MPV,3.5
11000098,,448724,宝马 X3 2016款 xDrive28i 中东版,559000,宝马,中型SUV,L4 2.0T
11000352,,348803,2017款欧规 柴油3.0T路虎揽胜,1145000,路虎（进口）,中大型SUV,3.0T 258马力V6
11000334,,456042,加版塞纳3.5SE两驱,558000,美国丰田汽车公司,MPV,3.5
11000316,,451880,2017款 2.3T美规自动挡标配,400000,福特(进口),跑车,2.3T 314马力 L4
11000019,,361826,2015款 柴油3.0 V6 SE,938000,路虎(进口),中大型SUV,3.0T 258马力 V6
11000419,,457902,2017款 宝马X5 xDrive35i 加版,840000,宝马,全尺寸SUV,3.0T 汽油
11000358,,390229,奔驰2017款GLE43 加规,1248000,奔驰,中大型SUV,3.0T 333马力 V6
11000264,,290870,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000234,,140111,乔治巴顿战鹰,1280000,,,
11000312,,347375,2016款 捷豹XF 2.0T ,,捷豹路虎,中大型车,"2.0T,240马力"
11000308,,454520,2015款 柴油3.0T 丰田普拉多 中东版,52.8万,丰田,中大型车,3.0T
11000438,,455674,奥迪Q7 2017款 汽油2.0T  加规 7座 ,800500,奥迪,全尺寸SUV,2.0T 汽油
11000043,,284060,2015款 3.0 V6 SC Vogue 行政版,1400000,路虎(进口),中大型SUV,3.0T 340马力 V6
11000044,,284036,2015款 3.0 SDV6 HSE Dynamic,1038000,路虎(进口),中大型SUV,3.0T 258马力 V6
11000065,,284058,路虎揽胜行政版 2015款 柴油HSE,-,路虎,5门5座SVU,3.0T 258马力 V6
11000339,,435890,雪佛兰科迈罗 2017款 2.0T Coupe 1LT,45.58万,雪佛兰（进口）,跑车,2.0T 275马力 L4
11000016,,284032,2015款 汽油3.0 V6 HSE,112.00万,路虎(进口),中大型SUV,3.0T 340马力 V6
11000461,,442880,17款三菱帕杰罗V97 3.8L,580000,三菱（进口）,中大型SUV,3.8L V6
11000439,,416546,路虎揽胜运动S 2016款 3.0SC汽油版 欧规,1098000,路虎,中大型SUV,3.0T 340马力 V6
11000359,,363804,2017款 Levante S 高功率版 美规,1478000,玛莎拉蒂,中大型SUV,3.0T 430马力 V6
11000222,,384651,2016款 汽油4.0L 丰田兰德酷路泽 中东版,85.8万,丰田,中大型车,4.0L
11000264,,388157,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000016,,294408,2015款 汽油3.0 V6 HSE,112.00万,路虎(进口),中大型SUV,3.0T 340马力 V6
11000337,,288138,2017款 汽油2.7L 丰田普拉多 中东版,41.88万,丰田,中大型车,2.7L
11000356,,315872,宝马X5,95.8万,宝马X5,大型SUV,3.0T
11000408,,344391,加版GT-R 17款 普通版 Premium,1628000,日产,跑车,3.8T 565马力V6
11000264,,407362,奔驰GLS450 2017款 3.0T汽油版,134.3万,奔驰,大型SUV,3.0T 汽油
11000439,,459964,路虎揽胜运动S 2016款 3.0SC汽油版 欧规,1098000,路虎,中大型SUV,3.0T 340马力 V6
11000347,,458849,2017款欧版 柴油3.0T路虎揽胜运动,99.8,路虎（进口）,中大型SUV,3.0T 258马力 V6
11000358,,364236,奔驰2017款GLE43 加规,1248000,奔驰,中大型SUV,3.0T 333马力 V6
11000298,,406160,路虎揽胜运动S 2016款 3.0SC汽油版 欧规,1098000,路虎,中大型SUV,3.0T 340马力 V6
11000341,,390110,奔驰GLE400 2017款 汽油3.0T 中东版 5座,932000,奔驰,全尺寸SUV,3.0T 汽油
11000020,,284056,2015款 汽油3.0 V6 HSE,152.00万,路虎(进口),中大型SUV,3.0T 340马力 V6
11000218,,459580,2016款 汽油2.0T 沃尔沃XC90,75.56万,沃尔沃,中大型车,2.0T 汽油
11000047,,284061,路虎揽胜 2015款 3.0 V6 黑曜限量版 美规,1410000,路虎(进口),中大型SUV,3.0T 340马力 V6
11000017,,284030,2015款 汽油5.0 V8,150.00万,路虎(进口),中大型SUV,5.0T 510马力 V8
11000337,,462372,2017款 汽油2.7L 丰田普拉多 中东版,41.88万,丰田,中大型车,2.7L
11000223,,257819,Ghibli 2016款 3.0T S Q4 ,1398000,玛莎拉蒂,中大型车,3.0T 409马力 V6
11000091,,295971,Fortuner 2016款 2.7L 自动挡中东版,340000,丰田,中型SUV,2.7L 163马力 L4
11000241,,336157,普拉多2016款 4.0L 中东版自动挡标配,570000,丰田,中大型SUV,4.0L 275马力 V6
11000097,,462081,丰田兰德酷路泽 2015款 4.5L GX.R V8 双备胎柴油中东版,900000,丰田,中大型SUV,4.5L V8
11000344,,290923,宝马 X6 2016款 xDrive35i 中东版,918000,宝马,中大型SUV,L6 3.0T
11000298,,403311,路虎揽胜运动S 2016款 3.0SC汽油版 欧规,1098000,路虎,中大型SUV,3.0T 340马力 V6
11000260,,359602,2016款宝马X5 欧规 3.0T,890000,宝马,全尺寸SUV,3.0T 汽油
11000390,,484400,北美版 2017款 大众 帕萨特,-,帕萨特 ,中型车,2.5L
11000386,,386615,奥迪Q7 2017款 汽油3.0T 墨西哥版高配Elite型 7座,109.88万,奥迪（进口）,中大型SUV,3.0T 333马力 V6
